326.319,2784.56,10150,4354.14,3478.63,9429.14,5435.44,-44.414,38.0985,2.85221,54.414,21.9015,27.1478
328.251,2701.45,10221,4363.55,3581.06,9474.05,5483.98,-41.6463,35.5056,6.74163,51.6463,24.4944,23.2584
330.44,2613.62,10296.1,4382.29,3690.78,9530.32,5530.91,-38.6346,33.1686,10.2471,48.6346,26.8314,19.7529
332.926,2521.63,10375.8,4411.84,3807.63,9599.74,5575.93,-35.4168,31.0621,13.4068,45.4168,28.9379,16.5932
335.731,2427.08,10460.2,4453.56,3930.23,9683.65,5618.36,-32.0425,29.1781,16.2328,42.0425,30.8219,13.7672
338.811,2333.71,10547.4,4507.51,4054.4,9781.23,5656.83,-28.6175,27.5347,18.6979,38.6175,32.4653,11.3021
342.196,2242.8,10638.1,4574.59,4179.16,9893.66,5691.3,-25.1411,26.0952,20.8572,35.1411,33.9048,9.14284
345.908,2156.11,10732.6,4655.65,4302.97,10021.9,5721.59,-21.6111,24.8345,22.7483,31.6111,35.1655,7.25172
349.97,2075.73,10831.1,4751.52,4423.97,10167.1,5747.56,-18.0172,23.7331,24.4003,28.0172,36.2669,5.5997
354.403,2004.07,10934.1,4863.01,4539.96,10330.1,5769.09,-14.3411,22.7768,25.8347,24.3411,37.2232,4.16525
359.234,1944.02,11042.1,4990.92,4648.33,10512,5786.11,-10.555,21.9558,27.0662,20.555,38.0442,2.93376
364.493,1898.93,11155.7,5136.11,4746,10713.9,5798.69,-6.61667,21.2652,28.1023,16.6167,38.7348,1.89774
370.226,1872.96,11275.9,5299.75,4829.3,10937.7,5807.04,-2.45984,20.7056,28.9415,12.4598,39.2944,1.05847
376.52,1871.63,11404.8,5484.04,4893.57,11186.4,5811.57,2.03136,20.2871,29.5694,7.96864,39.7129,0.430637
383.601,1903.94,11547.4,5694.93,4932.07,11468.6,5813.09,7.1098,20.038,29.943,2.8902,39.962,0.0569821
391.739,1986.18,11710.3,5938.9,4931.2,11794,5813.27,13.1583,20.0453,29.932,-3.15834,39.9547,0.0679618
397.992,2083.77,11836.3,6125.08,4896.15,12043.2,5814.69,18.1113,20.2975,29.5537,-8.11131,39.7025,0.446314
403.474,2195.74,11948.7,6285.42,4839,12259.8,5818.81,22.8026,20.7455,28.8818,-12.8026,39.2545,1.11824
408.368,2318.37,12051.7,6424.57,4765.31,12450.4,5826.47,27.3868,21.3877,27.9184,-17.3868,38.6123,2.08162
412.759,2448.44,12147.3,6544.53,4679.15,12618.2,5838.24,31.9391,22.2377,26.6435,-21.9391,37.7623,3.3565
416.701,2583.18,12237,6646.55,4583.83,12765.1,5854.49,36.5041,23.3198,25.0203,-26.5041,36.6802,4.9797
420.238,2720.27,12321.8,6731.65,4482.11,12892.5,5875.49,41.1103,24.6707,22.994,-31.1103,35.3293,7.00601
423.409,2857.88,12402.5,6800.8,4376.21,13002.1,5901.47,45.7747,26.3423,20.4865,-35.7747,33.6577,9.51349
426.237,2993.83,12479.7,6854.61,4268.54,13094.5,5932.5,50.4737,28.3953,17.407,-40.4737,31.6047,12.593
428.645,3120.68,12550.9,6892.43,4165.77,13167.9,5966.93,54.9572,30.7881,13.8178,-44.9572,29.2119,16.1822
430.718,3238.93,12617.4,6916.95,4068.25,13225.7,6004.59,59.2006,33.5777,9.6335,-49.2006,26.4223,20.3665
432.51,3348.52,12680.4,6930.07,3976.58,13270.3,6045.24,63.116,36.8179,4.77319,-53.116,23.1821,25.2268
434.068,3449.54,12740.5,6933.33,3891.14,13303.6,6088.71,66.5669,40.5686,-0.852866,-56.5669,19.4314,30.8529
435.431,3542.2,12798.6,6927.95,3812.11,13327.2,6134.98,69.3533,44.8945,-7.34182,-59.3533,15.1055,37.3418
436.633,3626.77,12855.4,6914.83,3739.56,13342.5,6184.16,71.1851,49.8596,-14.7894,-61.1851,10.1404,44.7894
437.705,3703.46,12911.8,6894.61,3673.59,13350.5,6236.53,71.6438,55.5103,-23.2655,-61.6438,4.48968,53.2655
438.672,3772.24,12968.4,6867.67,3614.48,13351.9,6292.5,70.1416,61.8318,-32.7478,-60.1416,-1.83184,62.7478
439.554,3832.45,13025.9,6834.41,3563.08,13347.3,6352.19,65.9406,68.6413,-42.9619,-55.9406,-8.64129,72.9619
440.355,3882.59,13083.6,6795.92,3520.97,13337.7,6414.74,58.4206,75.4198,-53.1297,-48.4206,-15.4198,83.1297
441.078,3921.16,13140.3,6754.24,3489.62,13324.4,6478.1,47.6065,81.3432,-62.0148,-37.6065,-21.3432,92.0148
441.737,3948.29,13195.4,6711.09,3469.08,13308.8,6541.02,34.2024,85.6935,-68.5403,-24.2024,-25.6935,98.5403
442.361,3965.03,13249.7,6667.06,3458.59,13291.9,6603.77,19.1621,88.0576,-72.0864,-9.16212,-28.0576,102.086
442.984,3972.06,13304.8,6621.87,3457.79,13274.3,6667.66,3.43682,88.243,-72.3644,6.56318,-28.243,102.364
443.608,3969.54,13359.3,6577.51,3466.54,13257.2,6730.72,-11.2054,86.352,-69.528,21.2054,-26.352,99.528
444.265,3957.76,13415,6533.47,3484.89,13241,6794.49,-24.1026,82.733,-64.0996,34.1026,-22.733,94.0996
